,creditscore,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,France,Germany,Spain
4777,614,1,43,8,140733.74,1,True,True,166588.76,False,0,1,0
4778,678,1,37,2,116933.11,1,True,False,195053.58,True,0,1,0
4779,562,1,41,5,165445.04,2,True,False,85787.31,False,0,0,1
4780,711,0,53,5,123805.03,1,True,False,102428.51,False,0,1,0
4781,620,1,37,0,107548.94,1,True,False,71175.94,False,1,0,0
4782,437,1,49,9,111634.29,2,False,True,166440.32,False,1,0,0
4783,691,0,41,8,109153.96,3,True,True,148848.76,True,0,1,0
4784,552,0,34,4,0.0,2,True,False,140286.69,False,0,0,1
4785,765,1,34,5,86055.17,2,True,True,104220.5,False,0,1,0
4786,707,0,51,10,98438.23,1,False,False,70778.63,True,0,1,0
4787,764,1,29,5,0.0,2,True,False,65868.28,False,0,0,1
4788,585,0,32,8,144705.87,2,False,False,171482.56,False,1,0,0
4789,605,1,41,5,91612.91,1,True,True,28427.84,False,1,0,0
4790,699,1,40,2,0.0,1,True,False,78387.32,False,0,0,1
4791,544,0,40,7,0.0,1,False,True,161076.92,False,1,0,0
4792,803,0,32,9,192122.84,1,True,True,54277.45,True,1,0,0
4793,735,1,41,7,179904.0,1,True,True,137180.95,False,1,0,0
4794,673,1,59,0,178058.06,2,False,True,21063.71,True,1,0,0
4795,652,1,30,2,176166.56,2,True,True,152210.81,False,1,0,0
4796,694,1,42,3,156864.2,2,False,False,88890.75,False,1,0,0
4797,741,0,44,7,0.0,2,True,True,190534.76,False,1,0,0
4798,590,1,30,3,0.0,2,True,False,83090.35,False,0,0,1
4799,809,0,33,3,0.0,2,False,True,141426.78,False,0,0,1
4800,523,1,34,2,161588.89,1,True,True,51358.66,False,1,0,0
4801,540,1,48,2,109349.29,1,True,False,88703.04,True,1,0,0
4802,596,0,29,6,0.0,2,True,False,116696.77,False,0,0,1
4803,597,0,36,9,0.0,2,True,True,7156.09,False,1,0,0
4804,407,1,37,5,0.0,1,True,True,49161.12,True,0,0,1
4805,748,1,60,0,152335.7,1,True,False,126743.33,True,1,0,0
4806,562,0,51,1,124662.54,1,True,True,65390.46,True,1,0,0
4807,734,0,47,10,91522.04,2,True,True,138835.91,False,0,1,0
4808,710,1,45,1,0.0,2,True,True,36154.66,False,1,0,0
4809,539,0,39,6,62052.28,1,False,True,59755.14,False,0,0,1
4810,542,1,32,7,107871.72,1,True,False,125302.64,False,1,0,0
4811,717,0,37,2,99472.76,2,True,False,94274.72,True,1,0,0
4812,682,0,50,10,128039.01,1,True,True,102260.16,False,0,0,1
4813,515,1,33,2,0.0,2,True,True,136028.97,False,1,0,0
4814,526,0,33,8,114634.63,2,True,False,110114.38,True,0,0,1
4815,702,1,26,5,56738.47,2,True,True,100442.22,True,1,0,0
4816,651,1,34,2,90355.12,2,False,False,193597.94,False,0,1,0
4817,792,1,36,5,115725.24,2,False,False,1871.25,False,0,1,0
4818,817,1,58,3,114327.59,1,True,True,42831.11,False,0,1,0
4819,674,0,36,6,100762.64,1,True,False,182156.86,False,0,1,0
4820,641,0,40,9,0.0,1,False,False,151648.66,True,1,0,0
4821,513,1,39,7,89039.9,2,True,True,146738.83,False,0,0,1
4822,561,1,34,1,78829.53,1,True,True,12148.2,False,1,0,0
4823,627,1,30,6,112372.96,1,True,True,118029.09,False,0,1,0
4824,682,1,81,6,122029.15,1,True,True,50783.88,False,0,1,0
4825,683,0,29,0,157829.12,1,False,False,129891.66,False,1,0,0
4826,420,0,31,1,108377.75,2,True,True,9904.63,False,0,1,0
4827,505,1,43,6,127146.68,1,False,False,137565.87,False,0,1,0
4828,580,1,24,1,133811.78,1,True,False,17185.95,True,0,1,0
4829,577,1,36,3,121092.47,2,False,True,143783.46,False,1,0,0
4830,773,1,34,10,126979.75,1,False,False,36823.28,False,0,1,0
4831,616,1,37,5,144235.73,2,False,False,154957.66,True,1,0,0
4832,763,0,38,0,152582.2,2,False,False,31892.82,False,1,0,0
4833,640,1,43,9,172478.15,1,True,False,191084.4,True,0,0,1
4834,528,1,43,7,97473.87,2,True,True,159823.16,False,0,0,1
4835,630,1,53,5,138053.67,1,False,True,114110.97,False,1,0,0
4836,529,0,31,2,164003.05,2,True,True,60993.23,False,1,0,0
4837,546,0,47,8,0.0,1,True,True,66408.01,True,1,0,0
4838,753,0,62,6,0.0,2,True,True,136398.9,False,1,0,0
4839,772,0,39,4,122486.11,2,True,True,140709.25,False,0,0,1
4840,567,1,36,1,0.0,2,False,False,8555.73,False,1,0,0
4841,628,0,45,6,53667.44,1,True,False,115022.94,False,0,1,0
4842,658,1,20,7,0.0,2,False,False,187638.34,False,1,0,0
4843,679,1,58,9,109327.65,1,True,True,3829.13,False,0,0,1
4844,629,1,34,1,121151.05,1,False,False,119357.93,False,0,0,1
4845,731,1,42,9,101043.63,1,True,True,192175.52,False,0,0,1
4846,775,1,33,3,83501.66,2,True,False,128841.31,False,0,1,0
4847,660,1,33,2,80462.24,1,False,False,150422.35,False,0,0,1
4848,752,1,39,3,0.0,1,True,False,188187.05,False,1,0,0
4849,655,1,37,6,97240.2875,2,True,False,1775.52,False,1,0,0
4850,543,0,46,5,140355.6,1,True,True,85086.78,False,0,0,1
4851,811,1,42,10,0.0,2,True,True,3797.79,False,1,0,0
4852,689,1,45,0,130170.82,2,True,False,150856.38,False,0,1,0
4853,531,0,42,2,0.0,2,False,True,90537.47,False,1,0,0
4854,515,1,40,0,109542.29,1,True,True,166370.81,False,1,0,0
4855,466,0,41,3,33563.95,2,True,False,178994.13,True,1,0,0
4856,782,1,36,1,148795.17,2,True,True,195681.43,False,1,0,0
4857,611,1,64,9,0.0,2,True,True,53277.15,False,1,0,0
4858,621,1,40,8,174126.75,3,True,False,172490.78,True,0,1,0
4859,604,1,41,3,0.0,1,False,False,11819.84,False,0,0,1
4860,655,0,37,1,106405.03,1,True,True,82900.25,False,0,0,1
4861,689,1,38,2,0.0,1,True,True,82709.8,False,0,0,1
4862,681,1,30,2,128393.29,1,True,True,180593.45,False,0,0,1
4863,643,1,41,2,127841.52,1,True,False,172363.41,False,0,1,0
4864,617,0,24,4,137295.19,2,True,True,91195.12,False,1,0,0
4865,638,0,55,2,155828.22,1,False,True,108987.25,True,0,0,1
4866,743,1,39,6,0.0,2,True,False,44265.28,False,1,0,0
4867,828,0,25,7,144351.86,1,True,False,116613.26,False,0,1,0
4868,776,1,35,8,106365.29,1,True,True,148527.56,False,0,0,1
4869,540,1,35,7,127801.88,1,False,True,84239.46,False,0,1,0
4870,616,0,45,4,122793.96,1,True,True,62002.04,False,0,1,0
4871,628,1,38,10,113525.84,1,True,False,46044.48,True,0,1,0
4872,667,0,37,6,136100.69,2,False,False,169669.33,True,0,0,1
4873,615,1,30,7,0.0,2,True,True,156346.84,False,1,0,0
4874,543,1,30,4,140916.81,1,True,False,157711.18,False,1,0,0
4875,553,0,31,4,0.0,2,True,True,89087.4,False,1,0,0
4876,554,1,26,4,121365.39,1,True,True,8742.36,False,0,1,0
4877,684,0,36,4,0.0,1,True,False,117038.96,False,0,0,1
4878,452,0,35,7,0.0,2,True,False,164241.67,False,1,0,0
4879,606,1,47,3,93578.68,2,False,True,137720.56,True,1,0,0
4880,629,1,40,9,0.0,1,True,False,106.67,False,1,0,0
4881,659,0,33,8,115409.6,1,False,True,1539.21,False,0,0,1
4882,493,0,33,8,90791.69,1,True,True,59659.53,False,1,0,0
4883,794,0,62,9,123681.32,3,True,False,173586.63,True,1,0,0
4884,554,0,44,6,92436.86,1,True,False,126033.9,False,1,0,0
4885,796,0,52,9,167194.36,1,True,True,62808.93,True,0,1,0
4886,807,0,36,4,0.0,2,False,True,147007.33,False,1,0,0
4887,500,1,44,9,160838.13,2,True,False,196261.64,False,0,1,0
4888,722,1,43,1,0.0,1,True,False,44560.17,True,0,0,1
4889,559,0,40,7,144470.77,1,True,True,18917.95,False,0,0,1
4890,584,0,38,3,0.0,2,True,True,4525.4,False,0,0,1
4891,834,0,68,9,130169.27,2,False,True,93112.2,False,0,1,0
4892,754,1,35,4,0.0,2,True,True,9658.41,False,0,0,1
4893,590,1,43,7,81076.8,2,True,True,182627.25,True,1,0,0
4894,740,1,36,7,0.0,1,True,True,13177.4,False,1,0,0
4895,502,0,57,3,101465.31,1,True,False,43568.31,True,0,1,0
4896,733,1,48,5,0.0,1,False,True,117830.57,False,1,0,0
4897,755,0,37,0,113865.23,2,True,True,117396.25,False,0,1,0
4898,554,0,46,7,87603.35,3,False,True,96929.24,True,0,0,1
4899,534,1,36,4,120037.96,1,True,False,36275.94,False,1,0,0
4900,656,1,33,4,0.0,2,True,False,116706.0,False,0,0,1
4901,575,1,49,7,121205.15,4,True,True,168080.53,True,0,1,0
4902,480,1,47,8,75408.33,1,True,False,25887.89,True,0,0,1
4903,575,1,40,5,0.0,2,True,True,122488.59,False,1,0,0
4904,672,0,40,3,0.0,1,True,False,113171.61,True,1,0,0
4905,758,0,35,5,0.0,2,False,False,100365.51,False,0,0,1
4906,682,1,50,6,121818.84,2,False,True,124151.37,False,1,0,0
4907,501,0,29,8,0.0,2,True,False,112664.24,False,1,0,0
4908,746,1,37,6,141806.0,1,True,True,183494.87,False,0,1,0
4909,556,0,51,8,61354.14,1,True,False,198810.65,True,1,0,0
4910,823,0,53,4,124954.94,1,False,True,131259.6,True,0,1,0
4911,491,0,68,1,95039.12,1,False,True,116471.14,True,0,1,0
4912,638,0,29,9,103417.74,1,True,True,15336.4,False,1,0,0
4913,734,1,45,2,0.0,2,True,False,99593.28,False,1,0,0
4914,555,1,40,10,43028.77,1,True,False,170514.21,False,1,0,0
4915,745,0,44,0,119638.21,1,True,True,34265.08,True,0,1,0
4916,728,1,37,3,122689.51,1,False,False,106977.53,True,1,0,0
4917,626,1,44,10,0.0,2,False,False,164287.86,False,1,0,0
4918,681,1,37,8,73179.34,2,True,True,25292.53,False,0,1,0
4919,478,0,38,4,171913.87,1,True,False,51820.87,True,1,0,0
4920,709,1,38,5,0.0,2,True,True,81452.29,False,1,0,0
4921,562,1,33,8,92659.2,2,True,False,1354.25,False,0,1,0
4922,769,0,34,7,137239.17,1,True,True,71379.92,True,0,1,0
4923,684,0,46,3,102955.14,2,True,False,154137.33,False,0,1,0
4924,536,0,61,8,65190.29,1,True,True,64308.49,True,1,0,0
4925,631,0,29,2,96863.52,2,True,True,31613.35,False,0,1,0
4926,657,1,34,5,154983.98,1,True,False,27738.01,False,0,0,1
4927,699,1,59,3,106819.65,1,False,True,163570.25,False,0,1,0
4928,606,1,38,7,128578.52,1,True,True,193878.51,False,0,0,1
4929,612,0,63,2,126473.33,1,False,True,147545.65,False,1,0,0
4930,660,0,38,5,110570.78,2,True,False,195906.59,False,1,0,0
4931,829,1,50,7,0.0,2,False,True,178458.86,False,0,0,1
4932,567,1,29,8,0.0,2,True,False,156125.72,False,0,0,1
4933,850,0,33,3,0.0,2,True,True,11159.19,False,1,0,0
4934,712,0,44,2,0.0,2,False,False,45738.94,False,0,0,1
4935,562,1,30,3,111099.79,2,False,False,140650.19,False,1,0,0
4936,755,0,29,3,0.0,1,True,False,4733.94,False,1,0,0
4937,793,1,25,3,100913.57,1,False,False,10579.72,False,0,0,1
4938,471,1,26,8,0.0,2,True,True,179655.87,False,0,0,1
4939,707,1,42,2,16893.59,1,True,True,77502.56,False,1,0,0
4940,784,1,38,10,122267.85,1,False,False,145759.93,False,0,0,1
4941,703,1,32,1,125685.79,1,True,True,56246.72,False,1,0,0
4942,704,1,36,8,127397.34,1,True,False,151335.24,False,0,0,1
4943,662,1,38,0,105271.56,1,False,True,179833.45,False,1,0,0
4944,636,0,28,2,115265.14,1,False,False,191627.85,False,0,1,0
4945,640,1,36,4,0.0,1,False,False,173016.46,False,0,0,1
4946,739,1,31,1,0.0,2,True,True,58469.75,False,0,0,1
4947,767,1,23,2,139542.82,1,False,True,28038.28,False,0,1,0
4948,753,0,46,3,111512.75,3,True,False,159576.75,True,0,1,0
4949,714,1,37,9,148466.93,2,False,True,151280.96,False,1,0,0
4950,707,1,29,4,0.0,2,True,False,139953.94,False,1,0,0
4951,577,0,35,4,108155.49,1,True,False,105407.79,False,1,0,0
4952,849,1,41,10,84622.13,1,True,True,198072.16,False,0,1,0
4953,614,0,41,7,146997.64,2,False,False,137791.18,False,0,0,1
4954,558,0,47,9,0.0,2,True,False,103787.28,False,1,0,0
4955,832,0,27,10,98590.25,1,True,False,30912.89,False,1,0,0
4956,567,0,26,2,0.0,2,True,True,78651.55,False,1,0,0
4957,587,0,45,8,134980.74,1,True,True,123309.57,True,0,1,0
4958,712,0,79,5,108078.56,1,True,True,174118.93,False,0,0,1
4959,655,0,29,9,0.0,2,False,True,85736.26,False,0,0,1
4960,641,0,42,6,0.0,2,False,False,121138.77,False,1,0,0
4961,676,1,35,5,106836.67,2,True,False,84199.78,False,1,0,0
4962,472,1,29,8,102490.27,1,False,True,181224.56,False,1,0,0
4963,644,1,34,9,112746.54,2,False,False,141230.07,False,0,1,0
4964,598,1,38,0,125487.89,1,False,False,158111.71,False,1,0,0
4965,792,1,25,8,142862.21,1,True,True,130639.01,False,0,0,1
4966,700,0,37,7,0.0,2,True,False,17040.82,False,1,0,0
4967,743,1,35,6,79388.33,1,True,True,193360.69,False,0,0,1
4968,427,1,37,5,0.0,2,True,True,121485.1,False,1,0,0
4969,731,1,29,10,0.0,2,True,True,162452.65,False,1,0,0
4970,610,0,31,6,107784.65,1,True,True,141137.53,False,1,0,0
4971,724,0,41,4,142880.28,3,False,False,185541.2,True,0,0,1
4972,653,0,38,9,149571.94,1,True,False,118383.18,False,0,0,1
4973,774,1,49,1,142767.39,1,True,True,8214.41,False,1,0,0
4974,547,0,49,8,121537.71,2,True,False,46521.45,True,0,1,0
4975,719,1,50,2,0.0,2,False,False,10772.13,False,0,0,1
4976,740,1,43,9,0.0,1,True,False,199290.68,True,0,0,1
4977,543,1,42,4,89838.71,3,True,False,85983.54,True,1,0,0
4978,688,1,45,9,103399.87,1,False,False,129870.93,False,0,1,0
4979,474,0,30,9,0.0,2,False,False,63158.22,False,1,0,0
4980,505,1,43,5,136855.94,2,True,False,171070.52,False,1,0,0
4981,688,0,37,0,0.0,2,True,False,53222.15,True,1,0,0
4982,650,0,55,2,140891.46,3,True,True,179834.45,True,0,1,0
4983,610,1,37,0,0.0,1,True,False,114514.64,False,1,0,0
4984,705,0,46,5,89364.91,1,False,True,139162.15,False,0,0,1
4985,669,0,29,7,146011.4,1,False,False,50249.16,False,1,0,0
4986,650,1,20,8,0.0,2,True,True,113469.65,False,0,0,1
4987,550,1,29,9,145294.08,2,True,False,147484.13,False,0,1,0
4988,595,0,45,9,106000.12,1,False,False,191448.96,True,0,1,0
4989,572,0,26,5,0.0,2,True,False,119381.41,False,0,0,1
4990,622,0,58,2,0.0,2,True,True,33277.31,False,0,0,1
4991,662,1,20,9,104508.77,2,False,False,73107.53,False,0,0,1
4992,783,0,58,3,127539.3,1,True,True,96590.39,True,0,1,0
4993,714,1,44,7,0.0,1,False,True,6923.11,False,0,0,1
4994,671,1,51,3,96891.46,1,True,False,176403.33,True,1,0,0
4995,600,0,32,1,78535.25,1,True,False,64349.6,False,1,0,0
4996,847,0,37,9,112712.17,1,True,False,116097.26,False,0,0,1
4997,650,1,55,9,119618.42,1,True,True,29861.13,False,0,0,1
4998,710,0,28,6,0.0,1,True,False,48426.98,False,0,0,1
4999,682,0,33,8,74963.5,1,True,True,32770.56,False,1,0,0
5000,642,1,26,1,138023.79,2,False,True,117060.2,False,1,0,0
5001,536,0,28,4,0.0,1,True,True,136197.65,False,0,0,1
5002,754,0,47,1,185513.67,1,True,False,27438.83,False,1,0,0
5003,678,1,60,8,185648.56,1,False,False,192156.54,True,1,0,0
5004,533,0,49,1,102286.6,3,True,False,69409.37,True,0,1,0
5005,741,1,38,4,128015.83,1,True,False,58440.43,False,0,1,0
5006,757,1,31,10,39539.39,2,False,False,192519.39,False,1,0,0
5007,721,1,40,3,0.0,1,True,True,144874.67,False,1,0,0
5008,700,1,37,3,77608.46,2,True,True,175373.46,False,1,0,0
5009,663,1,26,5,141462.13,1,True,False,440.2,False,1,0,0
5010,677,0,35,0,0.0,2,False,False,76637.38,False,0,0,1
5011,655,1,27,2,131691.33,1,True,False,49480.66,False,1,0,0
5012,832,1,29,8,93833.86,1,False,True,10417.87,False,0,0,1
5013,721,0,37,7,137933.39,1,True,True,67976.57,False,0,0,1
5014,542,1,54,8,105770.14,1,False,True,140929.98,True,0,0,1
5015,654,0,54,5,0.0,2,False,True,47139.06,False,0,0,1
5016,821,0,38,8,0.0,2,False,True,126241.4,True,0,0,1
5017,508,0,38,3,166328.65,2,False,True,22614.19,False,1,0,0
5018,588,0,42,2,164307.77,1,True,False,48498.19,False,0,1,0
5019,691,1,38,9,163965.69,2,False,True,103511.26,False,1,0,0
5020,664,1,40,7,125608.72,1,True,False,122073.48,False,1,0,0
5021,439,0,66,9,0.0,1,True,False,65535.56,False,1,0,0
5022,479,1,37,6,118433.94,1,False,True,160060.9,False,0,0,1
5023,850,0,55,10,98488.08,1,True,False,155879.57,True,1,0,0
5024,518,1,40,4,0.0,2,False,True,194416.58,False,1,0,0
5025,717,0,64,10,98362.35,2,True,True,21630.21,False,0,1,0
5026,698,0,51,6,144237.91,4,True,False,157143.61,True,1,0,0
5027,850,1,34,6,0.0,1,False,True,52796.31,False,1,0,0
5028,700,1,47,4,0.0,1,True,False,121798.52,True,0,0,1
5029,626,0,29,5,105767.28,2,False,False,41104.82,False,1,0,0
5030,774,1,32,9,0.0,2,True,False,10604.48,False,0,0,1
5031,719,0,48,5,0.0,2,False,False,78563.66,False,0,0,1
5032,646,1,31,2,0.0,1,True,True,170821.43,True,0,0,1
5033,485,0,25,3,134467.26,1,True,True,113266.09,False,1,0,0
5034,784,1,38,1,138515.02,1,True,True,171768.76,False,0,1,0
5035,850,1,32,2,128647.98,1,False,False,54416.18,False,0,1,0
5036,669,0,38,9,121858.98,1,True,False,130755.34,False,1,0,0
5037,731,1,70,3,0.0,2,True,True,141180.66,False,0,0,1
5038,721,0,49,1,120108.56,1,False,True,183421.76,False,1,0,0
5039,515,0,37,0,196853.62,1,True,True,132770.11,False,1,0,0
5040,585,1,36,10,0.0,2,True,True,180318.6,False,0,0,1
5041,695,0,29,9,0.0,2,True,False,111565.45,False,1,0,0
5042,729,0,42,4,97240.2875,2,False,False,2002.5,False,0,1,0
5043,713,0,42,3,0.0,2,False,False,82565.01,False,1,0,0
5044,555,1,33,5,127343.4,1,False,True,121789.3,False,0,0,1
5045,699,0,50,0,158633.61,1,True,False,193785.87,False,0,0,1
5046,587,1,55,9,0.0,1,True,False,64593.07,False,1,0,0
5047,762,0,69,9,183744.98,1,True,True,196993.69,False,0,0,1
5048,510,1,44,6,0.0,2,True,True,175518.31,False,1,0,0
5049,842,1,46,9,0.0,1,False,False,17268.02,False,0,0,1
5050,608,1,31,7,79962.92,2,True,False,60901.72,False,1,0,0
5051,642,1,36,4,0.0,2,True,True,195224.91,False,1,0,0
5052,850,1,33,7,140956.99,1,False,False,3510.18,False,1,0,0
5053,455,0,43,6,0.0,1,True,True,81250.79,False,0,0,1
5054,726,1,29,7,0.0,2,True,True,91844.14,True,1,0,0
5055,544,1,30,8,145241.63,1,True,True,80676.83,False,0,0,1
5056,651,1,31,7,138008.06,2,True,False,129912.74,False,0,1,0
5057,814,0,31,4,0.0,2,True,True,142029.17,False,1,0,0
5058,537,1,39,2,0.0,2,True,True,137651.6,False,1,0,0
5059,553,1,37,2,0.0,1,True,False,33877.29,False,1,0,0
5060,800,1,38,9,0.0,1,True,False,78744.39,False,0,0,1
5061,791,1,34,7,0.0,2,True,False,96734.46,False,1,0,0
5062,699,0,29,9,127570.93,2,True,False,164756.81,False,0,0,1
5063,756,0,28,6,0.0,1,True,True,164394.65,False,1,0,0
5064,591,0,27,5,107812.67,1,False,True,162501.83,True,0,0,1
5065,850,1,22,7,91560.58,2,False,False,10541.38,False,0,1,0
5066,760,1,34,6,121303.77,2,True,True,59325.21,False,0,1,0
5067,569,1,43,8,161546.68,2,False,True,178187.28,False,0,0,1
5068,661,0,35,5,128415.45,1,True,False,142626.49,False,0,0,1
5069,670,0,31,2,57530.06,1,True,True,181893.31,True,1,0,0
5070,694,1,38,1,0.0,2,False,True,156858.2,False,1,0,0
5071,728,0,28,4,142243.54,2,True,False,33074.51,False,1,0,0
5072,764,0,39,9,138341.51,1,True,False,50072.94,True,0,1,0
5073,639,1,32,9,0.0,2,True,False,111340.36,False,1,0,0
5074,683,0,30,2,0.0,2,False,True,100496.84,True,1,0,0
5075,663,1,30,4,0.0,3,True,False,101371.05,False,0,0,1
5076,826,1,41,5,146466.46,2,False,False,180934.67,False,0,0,1
5077,735,1,36,5,0.0,2,True,False,105152.17,False,0,0,1
5078,682,0,58,1,0.0,1,True,True,706.5,False,1,0,0
5079,663,0,39,8,0.0,2,True,True,101168.9,False,1,0,0
5080,562,0,29,9,120307.58,1,True,True,6795.61,False,0,0,1
5081,696,1,27,4,87637.26,2,False,False,196111.35,False,1,0,0
5082,850,1,38,2,94652.04,1,True,True,171960.76,False,0,0,1
5083,804,0,71,8,0.0,2,False,True,147995.96,False,1,0,0
5084,604,1,40,1,84315.02,1,False,False,36209.1,False,1,0,0
5085,782,0,27,3,0.0,2,True,False,143614.01,False,0,0,1
5086,512,1,42,9,93955.83,2,True,False,14828.54,False,0,1,0
5087,569,1,36,1,67087.69,1,True,False,154775.7,False,1,0,0
5088,597,0,22,6,101528.61,1,True,False,70529.0,True,0,1,0
5089,753,1,30,1,110824.52,1,True,True,57896.27,False,0,1,0
5090,430,0,33,5,0.0,1,True,True,69759.91,False,1,0,0
5091,756,1,28,8,179960.2,1,True,False,89938.08,False,1,0,0
5092,493,1,38,3,134006.77,1,True,False,89578.32,False,1,0,0
5093,777,0,37,10,121532.17,2,True,True,73464.88,False,0,1,0
5094,779,0,38,7,0.0,2,True,True,138542.87,False,0,0,1
5095,702,0,38,2,0.0,1,True,True,161888.63,False,0,0,1
5096,551,1,35,7,129717.3,2,False,False,86937.2,False,1,0,0
5097,749,1,22,4,94762.16,2,True,True,42241.54,False,0,1,0
5098,742,1,55,5,155196.17,1,False,True,121207.66,True,0,1,0
5099,752,1,29,4,129514.99,1,True,True,102930.46,False,0,1,0
5100,740,0,57,3,113386.36,2,True,True,65121.63,True,0,1,0
5101,576,1,24,3,0.0,1,False,True,78498.04,True,1,0,0
5102,637,1,43,3,172196.23,1,True,True,104769.96,False,0,0,1
5103,724,1,28,5,97612.12,1,True,True,96498.14,False,1,0,0
5104,685,1,20,4,104719.94,2,True,False,38691.34,False,1,0,0
5105,625,0,38,7,0.0,1,True,False,164804.02,False,1,0,0
5106,571,1,37,9,139592.98,3,True,False,104152.65,True,0,1,0
5107,584,0,29,4,0.0,2,True,False,88866.92,False,0,0,1
5108,550,0,22,7,139096.85,1,True,False,129890.94,False,1,0,0
5109,662,0,72,7,140301.72,1,False,True,179258.67,False,0,0,1
5110,803,1,37,3,0.0,1,True,False,72051.44,False,0,0,1
5111,615,1,66,7,0.0,2,True,True,74580.8,False,1,0,0
5112,481,1,39,1,111233.09,1,True,True,123995.15,False,0,0,1
5113,701,1,23,3,0.0,2,True,False,38960.59,False,1,0,0
5114,751,1,29,10,147737.63,1,False,True,94951.27,False,1,0,0
5115,675,1,35,8,0.0,2,True,True,56642.97,False,1,0,0
5116,733,1,40,5,125725.02,2,True,True,50783.1,False,1,0,0
5117,822,1,38,6,128289.7,3,True,False,9149.96,True,1,0,0
5118,559,0,46,5,0.0,1,True,False,21006.1,True,1,0,0
5119,731,0,49,4,88826.07,1,True,True,33759.41,True,0,1,0
5120,678,0,41,1,143443.61,1,True,False,196622.28,True,1,0,0
5121,645,0,68,9,0.0,4,True,True,176353.87,True,1,0,0
5122,701,1,29,2,0.0,2,True,False,176943.59,False,1,0,0
5123,554,1,26,8,149134.46,1,True,True,177966.24,False,0,0,1
5124,723,1,30,3,124119.54,1,True,False,162198.32,False,1,0,0
5125,766,1,44,3,116822.7,1,False,False,197643.24,False,0,1,0
5126,597,0,24,1,103219.47,1,True,False,60420.07,False,1,0,0
5127,574,1,41,1,0.0,2,False,False,70550.0,False,1,0,0
5128,655,0,40,0,81954.6,1,True,True,198798.44,True,0,1,0
5129,780,0,37,10,95196.26,1,True,False,126310.39,True,0,1,0
5130,672,1,43,5,0.0,2,True,True,64515.5,False,0,0,1
5131,717,1,38,7,0.0,2,True,True,158580.05,False,1,0,0
5132,521,0,37,2,136555.01,2,True,True,129353.21,False,1,0,0
5133,633,1,59,5,0.0,1,True,True,137273.97,False,1,0,0
5134,669,1,39,3,119452.03,1,True,True,171575.54,False,1,0,0
5135,740,1,44,9,0.0,1,False,True,96528.0,True,1,0,0
5136,462,0,24,9,69881.09,2,False,True,64421.02,False,0,1,0
5137,619,1,39,5,0.0,2,True,True,158444.61,False,1,0,0
5138,665,0,44,7,0.0,2,True,True,66548.58,False,1,0,0
5139,655,0,27,9,0.0,2,False,False,108008.05,False,0,0,1
5140,463,1,20,8,204223.03,1,True,False,128268.39,False,0,0,1
5141,799,0,63,1,110314.21,2,True,False,37464.0,True,1,0,0
5142,713,0,48,1,163760.82,1,False,False,157381.14,True,0,0,1
5143,807,0,31,1,141069.18,3,True,True,194257.11,False,0,1,0
5144,728,1,38,1,115934.74,1,True,True,139059.05,False,1,0,0
5145,582,1,52,2,151457.88,1,False,True,40893.61,False,1,0,0
5146,704,0,35,3,154206.07,2,True,True,40261.49,False,0,1,0
5147,714,0,26,9,89928.99,1,True,False,46203.31,False,1,0,0
5148,628,1,30,8,89182.09,1,True,True,13126.9,False,1,0,0
5149,809,1,41,1,79706.25,2,True,False,165675.01,False,0,1,0
5150,547,0,44,5,0.0,3,False,False,5459.07,True,0,0,1
5151,560,0,27,5,0.0,2,True,False,131919.48,False,1,0,0
5152,811,1,31,7,117799.28,1,True,True,182372.35,False,1,0,0
5153,584,1,26,4,0.0,2,True,False,147600.54,False,1,0,0
5154,691,1,28,1,0.0,2,False,False,92865.41,False,1,0,0
5155,680,1,34,6,146422.22,1,True,False,67142.97,True,0,1,0
5156,588,1,33,9,150186.22,2,True,True,65611.01,False,0,1,0
5157,721,1,40,6,100275.88,1,True,False,138564.48,True,0,1,0
5158,850,1,47,6,0.0,1,True,False,187391.02,True,1,0,0
5159,529,1,32,9,147493.89,1,True,False,33656.35,False,1,0,0
5160,622,1,43,8,0.0,2,True,False,100618.17,False,1,0,0
5161,683,0,42,8,0.0,2,False,True,198134.9,False,1,0,0
5162,575,1,29,4,121823.4,2,True,True,50368.87,False,1,0,0
5163,577,0,40,1,0.0,2,True,True,108787.0,False,0,0,1
5164,510,1,31,0,113688.63,1,True,False,33099.41,True,0,1,0
5165,652,0,40,7,100471.34,1,True,True,124550.88,False,0,0,1
5166,569,0,28,3,100032.52,1,True,False,5159.21,True,0,1,0
5167,687,1,31,3,0.0,2,False,False,48228.1,False,0,0,1
5168,822,1,32,8,116358.0,1,True,False,108798.36,False,1,0,0
5169,656,0,37,4,163549.63,1,False,True,21085.12,False,0,1,0
5170,745,1,51,3,99183.9,1,True,True,28922.25,False,0,1,0
5171,386,0,53,1,131955.07,1,True,True,62514.65,True,0,0,1
5172,684,0,41,1,134177.06,1,False,False,177506.66,False,0,0,1
5173,635,0,38,1,0.0,2,True,False,90605.05,False,0,0,1
5174,582,1,30,2,97240.2875,2,True,True,132029.95,False,1,0,0
5175,795,0,56,9,94348.94,1,True,False,29239.29,True,0,1,0
5176,659,0,32,2,155584.21,1,False,True,153662.88,False,1,0,0
5177,745,0,28,6,0.0,2,True,False,154389.18,False,1,0,0
5178,604,0,41,10,0.0,2,True,True,166224.39,False,0,0,1
